timestamp,crypto_id,symbol,crypto_name,price_usd,price_change_percentage_24h,source_file,previous_price_usd,price_change_since_last_collect,price_change_pct_since_last_collect,movement_status,date,hour
2026-04-25 16:35:04,solana,,,86.13,-0.1089267271970704,crypto_2026-04-25_16-35-04.json,86.17,-0.04000000000000625,-0.046419867703384306,queda,2026-04-25,16
2026-04-25 16:40:04,solana,,,85.84,-0.6186994098441825,crypto_2026-04-25_16-40-04.json,86.13,-0.28999999999999204,-0.3367003367003275,queda,2026-04-25,16
2026-04-25 16:45:04,solana,,,85.89,-0.5277980670068535,crypto_2026-04-25_16-45-04.json,85.84,0.04999999999999716,0.05824790307548597,alta,2026-04-25,16
2026-04-25 16:50:05,solana,,,85.9,-0.43462551389922405,crypto_2026-04-25_16-50-05.json,85.89,0.010000000000005116,0.011642798928868454,alta,2026-04-25,16
2026-04-25 16:55:04,solana,,,85.89,-0.4488499229576573,crypto_2026-04-25_16-55-04.json,85.9,-0.010000000000005116,-0.01164144353900479,queda,2026-04-25,16
2026-04-25 17:00:04,solana,,,85.91,-0.4300101056642581,crypto_2026-04-25_17-00-04.json,85.89,0.01999999999999602,0.023285597857720365,alta,2026-04-25,17
2026-04-25 17:05:04,solana,,,85.84,-0.548242199186569,crypto_2026-04-25_17-05-04.json,85.91,-0.06999999999999318,-0.0814806192526984,queda,2026-04-25,17
2026-04-25 17:10:05,solana,,,85.82,-0.6222506684151298,crypto_2026-04-25_17-10-05.json,85.84,-0.020000000000010232,-0.023299161230207633,queda,2026-04-25,17
2026-04-25 17:15:04,solana,,,85.78,-0.6667500162001826,crypto_2026-04-25_17-15-04.json,85.82,-0.03999999999999204,-0.04660918200884648,queda,2026-04-25,17
2026-04-25 17:20:04,solana,,,85.75,-0.7662015845232673,crypto_2026-04-25_17-20-04.json,85.78,-0.030000000000001137,-0.03497318722313026,queda,2026-04-25,17
2026-04-25 17:22:10,solana,,,85.77,-0.7526136243053533,crypto_2026-04-25_17-22-10.json,85.75,0.01999999999999602,0.023323615160345215,alta,2026-04-25,17
2026-04-25 17:25:04,solana,,,85.78,-0.7320920481034984,crypto_2026-04-25_17-25-04.json,85.77,0.010000000000005116,0.011659088259304088,alta,2026-04-25,17
2026-04-25 17:30:04,solana,,,85.81,-0.7132108125995762,crypto_2026-04-25_17-30-04.json,85.78,0.030000000000001137,0.03497318722313026,alta,2026-04-25,17
2026-04-25 17:35:04,solana,,,85.68,-0.6518937910636035,crypto_2026-04-25_17-35-04.json,85.81,-0.12999999999999545,-0.1514974944645093,queda,2026-04-25,17
2026-04-25 17:35:21,solana,,,85.64,-0.6946819198105136,crypto_2026-04-25_17-35-21.json,85.68,-0.04000000000000625,-0.046685340802995155,queda,2026-04-25,17
2026-04-25 17:40:04,solana,,,85.66,-0.6725905393731255,crypto_2026-04-25_17-40-04.json,85.64,0.01999999999999602,0.023353573096679146,alta,2026-04-25,17
2026-04-25 17:45:04,solana,,,85.71,-0.7691304653745641,crypto_2026-04-25_17-45-04.json,85.66,0.04999999999999716,0.058370301190750824,alta,2026-04-25,17
2026-04-25 17:50:05,solana,,,85.73,-0.738990758151419,crypto_2026-04-25_17-50-05.json,85.71,0.020000000000010232,0.02333450005834819,alta,2026-04-25,17
2026-04-25 17:55:05,solana,,,85.68,-0.8336619027327012,crypto_2026-04-25_17-55-05.json,85.73,-0.04999999999999716,-0.05832264084917433,queda,2026-04-25,17
2026-04-25 18:00:04,solana,,,85.65,-0.9528295293356782,crypto_2026-04-25_18-00-04.json,85.68,-0.030000000000001137,-0.03501400560224222,queda,2026-04-25,18
2026-04-25 18:05:04,solana,,,85.75,-0.8364047969069535,crypto_2026-04-25_18-05-04.json,85.65,0.09999999999999432,0.11675423234091573,alta,2026-04-25,18
2026-04-25 18:10:04,solana,,,85.68,-0.9461051401995895,crypto_2026-04-25_18-10-04.json,85.75,-0.06999999999999318,-0.08163265306121653,queda,2026-04-25,18
2026-04-25 18:15:05,solana,,,85.72,-0.7342159043315039,crypto_2026-04-25_18-15-05.json,85.68,0.03999999999999204,0.04668534080297857,alta,2026-04-25,18
2026-04-25 18:20:04,solana,,,85.73,-0.45701083932536957,crypto_2026-04-25_18-20-04.json,85.72,0.010000000000005116,0.011665888940743253,alta,2026-04-25,18
2026-04-25 18:25:04,solana,,,85.73,-0.4564849822656503,crypto_2026-04-25_18-25-04.json,85.73,0.0,0.0,estável,2026-04-25,18
